flight_id,from_city,to_city,datetime,cost,cancel_available,time_cancel_available
FL7731,Pleiku,Ho Chi Minh City,2025-09-30 12:15,1290000,False,
FL5955,Can Tho,Pleiku,2025-09-30 09:00,840000,False,
FL8047,Hai Phong,Nha Trang,2025-10-01 06:30,700000,True,2025-10-01 02:30
FL5723,Buon Ma Thuot,Phu Quoc,2025-10-01 19:15,1330000,False,
FL3621,Thanh Hoa,Hanoi,2025-10-01 18:30,1280000,True,2025-10-01 14:30
FL9273,Thanh Hoa,Can Tho,2025-10-01 18:00,1710000,False,
FL8901,Vinh,Quy Nhon,2025-10-01 16:15,990000,True,2025-10-01 13:15
FL2819,Can Tho,Phu Quoc,2025-10-01 11:00,1070000,False,
FL8109,Da Nang,Ho Chi Minh City,2025-10-01 10:15,1000000,True,2025-10-01 05:15
FL4576,Pleiku,Quy Nhon,2025-10-01 18:45,1160000,True,2025-10-01 12:45
FL5698,Quy Nhon,Phu Quoc,2025-10-01 15:00,1930000,False,
FL7451,Hanoi,Da Nang,2025-10-01 15:00,580000,True,2025-10-01 13:00
FL2284,Nha Trang,Ho Chi Minh City,2025-10-01 12:15,1480000,True,2025-10-01 10:15
FL5580,Vinh,Pleiku,2025-10-02 16:15,560000,False,
FL8868,Buon Ma Thuot,Phu Quoc,2025-10-02 13:00,1840000,False,
FL2616,Quy Nhon,Da Nang,2025-10-02 20:00,1970000,False,
FL4073,Buon Ma Thuot,Ho Chi Minh City,2025-10-02 17:45,890000,False,
FL7665,Nha Trang,Phu Quoc,2025-10-02 11:45,1520000,True,2025-10-02 08:45
FL2510,Phu Quoc,Thanh Hoa,2025-10-02 12:45,1360000,False,
FL1196,Ho Chi Minh City,Vinh,2025-10-02 08:00,870000,False,
FL3142,Vinh,Nha Trang,2025-10-03 09:00,1220000,True,2025-10-03 03:00
FL7468,Hai Phong,Thanh Hoa,2025-10-03 20:00,1030000,True,2025-10-03 17:00
FL3448,Phu Quoc,Da Nang,2025-10-03 18:30,1110000,False,
FL7019,Can Tho,Thanh Hoa,2025-10-03 11:00,1380000,False,
FL1620,Hue,Buon Ma Thuot,2025-10-03 20:15,1020000,False,
FL9940,Can Tho,Hai Phong,2025-10-03 14:45,950000,False,
FL7961,Nha Trang,Ho Chi Minh City,2025-10-04 15:00,1080000,False,
FL7350,Quy Nhon,Vinh,2025-10-04 18:30,1060000,False,
FL8234,Buon Ma Thuot,Pleiku,2025-10-04 20:30,700000,True,2025-10-04 17:30
FL9255,Hue,Ho Chi Minh City,2025-10-04 06:15,970000,True,2025-10-04 03:15
FL4140,Phu Quoc,Hai Phong,2025-10-04 13:45,1270000,True,2025-10-04 08:45
FL4011,Vinh,Nha Trang,2025-10-04 12:30,700000,False,
FL9026,Can Tho,Hue,2025-10-04 11:00,1320000,False,
FL7983,Quy Nhon,Phu Quoc,2025-10-04 20:15,1280000,True,2025-10-04 15:15
FL6833,Hue,Ho Chi Minh City,2025-10-04 17:30,1010000,True,2025-10-04 15:30
FL1264,Hue,Quy Nhon,2025-10-05 06:15,890000,True,2025-10-05 01:15
FL8006,Thanh Hoa,Phu Quoc,2025-10-05 09:15,920000,True,2025-10-05 07:15
FL4588,Ho Chi Minh City,Da Nang,2025-10-05 18:15,1520000,True,2025-10-05 16:15
FL2908,Buon Ma Thuot,Quy Nhon,2025-10-05 17:00,1260000,True,2025-10-05 15:00
FL2168,Pleiku,Vinh,2025-10-05 15:45,1090000,True,2025-10-05 11:45
FL9952,Quy Nhon,Nha Trang,2025-10-05 10:45,670000,True,2025-10-05 04:45
FL2713,Thanh Hoa,Quy Nhon,2025-10-06 10:45,610000,True,2025-10-06 05:45
FL8451,Buon Ma Thuot,Pleiku,2025-10-06 17:00,1440000,True,2025-10-06 11:00
FL9333,Da Nang,Quy Nhon,2025-10-06 20:00,1200000,False,
FL1725,Hai Phong,Nha Trang,2025-10-06 12:00,990000,False,
FL3838,Can Tho,Phu Quoc,2025-10-06 10:00,1810000,True,2025-10-06 05:00
FL1958,Nha Trang,Can Tho,2025-10-06 11:15,980000,True,2025-10-06 08:15
FL8577,Nha Trang,Hai Phong,2025-10-06 12:45,1970000,True,2025-10-06 06:45
FL2818,Quy Nhon,Ho Chi Minh City,2025-10-06 14:45,1220000,False,
FL7849,Can Tho,Thanh Hoa,2025-10-06 16:00,1670000,False,
FL4736,Ho Chi Minh City,Hue,2025-10-06 13:15,1100000,True,2025-10-06 07:15
FL2115,Phu Quoc,Thanh Hoa,2025-10-06 10:45,1040000,True,2025-10-06 05:45
FL5570,Vinh,Ho Chi Minh City,2025-10-06 18:15,1210000,True,2025-10-06 15:15
FL1719,Quy Nhon,Can Tho,2025-10-07 11:15,1140000,False,
FL6326,Buon Ma Thuot,Ho Chi Minh City,2025-10-07 17:00,1100000,True,2025-10-07 13:00
FL1525,Thanh Hoa,Buon Ma Thuot,2025-10-07 08:00,1100000,False,
FL6788,Da Nang,Nha Trang,2025-10-07 15:30,700000,True,2025-10-07 12:30
FL3158,Hue,Pleiku,2025-10-07 16:45,1240000,False,
FL8264,Buon Ma Thuot,Da Nang,2025-10-07 17:45,970000,True,2025-10-07 11:45
FL6322,Phu Quoc,Thanh Hoa,2025-10-07 15:45,590000,True,2025-10-07 09:45
FL6450,Da Nang,Vinh,2025-10-07 14:15,1640000,False,
FL8085,Can Tho,Da Nang,2025-10-07 16:15,1000000,False,
FL2075,Hanoi,Hai Phong,2025-10-07 17:45,1390000,False,
FL9118,Can Tho,Thanh Hoa,2025-10-08 18:30,1770000,False,
FL5779,Vinh,Phu Quoc,2025-10-08 16:45,990000,False,
FL1560,Thanh Hoa,Ho Chi Minh City,2025-10-08 08:00,1670000,True,2025-10-08 03:00
FL5214,Thanh Hoa,Nha Trang,2025-10-08 15:30,1130000,True,2025-10-08 10:30
FL7274,Phu Quoc,Hai Phong,2025-10-08 09:00,1780000,True,2025-10-08 05:00
FL5363,Hanoi,Buon Ma Thuot,2025-10-08 11:30,1080000,True,2025-10-08 06:30
FL7635,Vinh,Ho Chi Minh City,2025-10-08 14:00,1500000,False,
FL3217,Quy Nhon,Vinh,2025-10-08 10:00,1680000,False,
FL7826,Nha Trang,Phu Quoc,2025-10-08 13:00,750000,True,2025-10-08 07:00
FL6318,Da Nang,Vinh,2025-10-08 19:45,770000,True,2025-10-08 16:45
FL9243,Hue,Pleiku,2025-10-09 18:45,1880000,True,2025-10-09 15:45
FL2941,Thanh Hoa,Hanoi,2025-10-09 09:15,1290000,True,2025-10-09 06:15
FL6516,Hue,Nha Trang,2025-10-09 17:15,1850000,True,2025-10-09 12:15
FL5373,Pleiku,Phu Quoc,2025-10-09 07:15,1840000,False,
FL1472,Buon Ma Thuot,Thanh Hoa,2025-10-09 12:45,920000,True,2025-10-09 08:45
FL6208,Pleiku,Can Tho,2025-10-09 14:45,1100000,True,2025-10-09 10:45
FL4641,Vinh,Da Nang,2025-10-09 14:00,1910000,False,
FL5664,Da Nang,Can Tho,2025-10-09 14:30,520000,True,2025-10-09 11:30
FL2203,Buon Ma Thuot,Can Tho,2025-10-09 06:00,990000,True,2025-10-09 02:00
FL1034,Buon Ma Thuot,Hue,2025-10-09 17:00,1990000,True,2025-10-09 15:00
FL8093,Thanh Hoa,Pleiku,2025-10-10 12:15,740000,True,2025-10-10 10:15
FL9509,Phu Quoc,Thanh Hoa,2025-10-10 07:00,1410000,False,
FL1309,Phu Quoc,Hue,2025-10-10 16:15,1120000,True,2025-10-10 10:15
FL3652,Buon Ma Thuot,Ho Chi Minh City,2025-10-10 12:15,1550000,False,
FL6632,Buon Ma Thuot,Nha Trang,2025-10-10 08:00,1610000,False,
FL3367,Pleiku,Vinh,2025-10-10 19:15,1690000,False,
FL4763,Hai Phong,Hue,2025-10-11 08:00,1800000,False,
FL6375,Hai Phong,Phu Quoc,2025-10-11 09:15,2000000,True,2025-10-11 07:15
FL8255,Quy Nhon,Hai Phong,2025-10-11 12:00,1890000,True,2025-10-11 06:00
FL6690,Can Tho,Pleiku,2025-10-11 09:15,1170000,True,2025-10-11 04:15
FL3528,Nha Trang,Quy Nhon,2025-10-11 10:15,990000,False,
FL2193,Vinh,Thanh Hoa,2025-10-11 18:45,1830000,False,
FL8021,Can Tho,Da Nang,2025-10-11 10:15,1610000,True,2025-10-11 05:15
FL5260,Pleiku,Hai Phong,2025-10-11 08:00,1300000,True,2025-10-11 05:00
FL3737,Hai Phong,Nha Trang,2025-10-11 07:00,770000,True,2025-10-11 04:00
FL1916,Vinh,Quy Nhon,2025-10-11 10:00,1120000,True,2025-10-11 08:00
FL4666,Hanoi,Hai Phong,2025-10-11 09:15,1150000,False,
FL5852,Hai Phong,Nha Trang,2025-10-12 17:45,550000,False,
FL2913,Phu Quoc,Da Nang,2025-10-12 20:00,620000,False,
FL8835,Buon Ma Thuot,Can Tho,2025-10-12 07:30,1710000,True,2025-10-12 01:30
FL2015,Hanoi,Quy Nhon,2025-10-12 07:45,1390000,False,
FL3063,Da Nang,Hai Phong,2025-10-12 17:00,790000,True,2025-10-12 12:00
FL3793,Da Nang,Nha Trang,2025-10-12 16:30,1490000,True,2025-10-12 10:30
FL1004,Da Nang,Hanoi,2025-10-12 19:30,1200000,False,
FL4468,Thanh Hoa,Hanoi,2025-10-12 16:45,1740000,False,
FL9584,Pleiku,Thanh Hoa,2025-10-12 06:30,930000,False,
FL2429,Nha Trang,Phu Quoc,2025-10-12 07:45,970000,True,2025-10-12 02:45
FL2601,Ho Chi Minh City,Thanh Hoa,2025-10-12 12:00,1660000,True,2025-10-12 09:00
FL1177,Quy Nhon,Hanoi,2025-10-13 10:45,1920000,False,
FL7600,Pleiku,Buon Ma Thuot,2025-10-13 13:15,1440000,False,
FL3502,Pleiku,Ho Chi Minh City,2025-10-13 20:45,540000,False,
FL9335,Thanh Hoa,Nha Trang,2025-10-13 11:30,1970000,False,
FL7826,Pleiku,Phu Quoc,2025-10-13 12:15,1430000,False,
FL9366,Ho Chi Minh City,Phu Quoc,2025-10-13 07:45,1630000,True,2025-10-13 01:45
FL2184,Hai Phong,Quy Nhon,2025-10-13 07:15,1530000,False,
FL1719,Ho Chi Minh City,Hue,2025-10-13 13:00,1300000,False,
FL6349,Hai Phong,Vinh,2025-10-13 08:00,1990000,False,
FL3531,Phu Quoc,Can Tho,2025-10-14 06:00,1030000,False,
FL8089,Hai Phong,Vinh,2025-10-14 18:15,580000,True,2025-10-14 15:15
FL6079,Hue,Phu Quoc,2025-10-14 14:45,760000,False,
FL9892,Nha Trang,Thanh Hoa,2025-10-14 15:00,1740000,False,
FL1660,Hanoi,Phu Quoc,2025-10-14 14:45,570000,True,2025-10-14 08:45
FL1248,Can Tho,Ho Chi Minh City,2025-10-14 08:45,670000,True,2025-10-14 04:45
FL3065,Quy Nhon,Da Nang,2025-10-14 14:00,510000,True,2025-10-14 08:00
FL7197,Hue,Nha Trang,2025-10-14 17:15,1640000,False,
FL1275,Hue,Quy Nhon,2025-10-14 13:15,1560000,True,2025-10-14 07:15
FL8932,Hanoi,Hue,2025-10-14 07:15,1790000,True,2025-10-14 04:15
FL4754,Ho Chi Minh City,Vinh,2025-10-15 17:15,610000,False,
FL6931,Buon Ma Thuot,Hue,2025-10-15 06:45,1740000,False,
FL5560,Hanoi,Thanh Hoa,2025-10-15 14:30,740000,False,
FL5228,Quy Nhon,Buon Ma Thuot,2025-10-15 07:45,1220000,False,
FL9767,Nha Trang,Ho Chi Minh City,2025-10-15 19:45,820000,False,
FL2665,Ho Chi Minh City,Buon Ma Thuot,2025-10-15 10:45,1470000,True,2025-10-15 04:45
FL5326,Ho Chi Minh City,Phu Quoc,2025-10-15 14:15,1160000,False,
FL3979,Hue,Buon Ma Thuot,2025-10-15 14:30,710000,True,2025-10-15 10:30
FL5664,Can Tho,Hai Phong,2025-10-15 10:00,1340000,True,2025-10-15 04:00
FL8104,Hanoi,Hue,2025-10-15 17:45,1650000,True,2025-10-15 12:45
FL8833,Hai Phong,Vinh,2025-10-16 06:15,2000000,True,2025-10-16 04:15
FL2227,Da Nang,Buon Ma Thuot,2025-10-16 07:00,1310000,True,2025-10-16 05:00
FL3676,Nha Trang,Phu Quoc,2025-10-16 16:30,1870000,True,2025-10-16 12:30
FL5183,Quy Nhon,Vinh,2025-10-16 14:15,1460000,True,2025-10-16 08:15
FL4052,Hanoi,Ho Chi Minh City,2025-10-16 07:30,1410000,False,
FL1070,Da Nang,Nha Trang,2025-10-16 17:00,1840000,True,2025-10-16 13:00
FL1284,Quy Nhon,Nha Trang,2025-10-16 09:15,1280000,True,2025-10-16 04:15
FL4821,Vinh,Phu Quoc,2025-10-16 15:45,1090000,True,2025-10-16 12:45
FL2255,Pleiku,Quy Nhon,2025-10-17 12:15,1680000,True,2025-10-17 07:15
FL1873,Vinh,Nha Trang,2025-10-17 15:00,1790000,True,2025-10-17 09:00
FL4065,Thanh Hoa,Vinh,2025-10-17 07:45,1670000,True,2025-10-17 02:45
FL5335,Hai Phong,Can Tho,2025-10-17 09:45,670000,False,
FL5831,Hai Phong,Can Tho,2025-10-17 16:45,1350000,False,
FL1965,Quy Nhon,Ho Chi Minh City,2025-10-17 10:45,1620000,False,
FL7749,Thanh Hoa,Vinh,2025-10-17 16:45,1450000,True,2025-10-17 13:45
FL8838,Hai Phong,Nha Trang,2025-10-18 09:45,1530000,True,2025-10-18 06:45
FL1133,Da Nang,Hanoi,2025-10-18 16:15,800000,True,2025-10-18 10:15
FL5593,Hai Phong,Buon Ma Thuot,2025-10-18 14:30,1290000,True,2025-10-18 09:30
FL1404,Ho Chi Minh City,Vinh,2025-10-18 15:15,910000,False,
FL5700,Vinh,Da Nang,2025-10-18 17:45,1080000,True,2025-10-18 14:45
FL6020,Can Tho,Vinh,2025-10-18 09:15,1010000,True,2025-10-18 07:15
FL8334,Hanoi,Phu Quoc,2025-10-18 11:15,1320000,True,2025-10-18 07:15
FL1605,Nha Trang,Phu Quoc,2025-10-18 13:45,940000,True,2025-10-18 08:45
FL1376,Hue,Nha Trang,2025-10-18 17:00,790000,True,2025-10-18 11:00
FL6816,Ho Chi Minh City,Quy Nhon,2025-10-18 16:45,840000,True,2025-10-18 13:45
FL5751,Thanh Hoa,Hai Phong,2025-10-19 18:30,1590000,False,
FL9837,Thanh Hoa,Ho Chi Minh City,2025-10-19 09:45,1760000,False,
FL7967,Pleiku,Buon Ma Thuot,2025-10-19 20:00,1960000,True,2025-10-19 17:00
FL6167,Hanoi,Vinh,2025-10-19 10:00,1280000,True,2025-10-19 04:00
FL1535,Ho Chi Minh City,Vinh,2025-10-19 17:15,1940000,False,
FL4460,Buon Ma Thuot,Pleiku,2025-10-19 09:15,1840000,False,
FL5814,Phu Quoc,Buon Ma Thuot,2025-10-19 08:00,570000,False,
FL3463,Quy Nhon,Hue,2025-10-20 10:15,790000,False,
FL5344,Quy Nhon,Hanoi,2025-10-20 19:30,670000,False,
FL6543,Buon Ma Thuot,Quy Nhon,2025-10-20 12:45,1730000,True,2025-10-20 09:45
FL9261,Hue,Ho Chi Minh City,2025-10-20 15:15,1410000,True,2025-10-20 13:15
FL5569,Hai Phong,Vinh,2025-10-20 09:15,760000,True,2025-10-20 07:15
FL5220,Quy Nhon,Buon Ma Thuot,2025-10-20 09:45,1700000,True,2025-10-20 07:45
FL1638,Hue,Pleiku,2025-10-21 15:30,1650000,True,2025-10-21 12:30
FL9378,Da Nang,Quy Nhon,2025-10-21 18:30,1530000,False,
FL8678,Can Tho,Pleiku,2025-10-21 17:00,1340000,False,
FL1416,Pleiku,Ho Chi Minh City,2025-10-21 12:30,650000,False,
FL5516,Quy Nhon,Hai Phong,2025-10-21 07:30,1590000,False,
FL3902,Buon Ma Thuot,Pleiku,2025-10-21 13:15,1360000,False,
FL8877,Thanh Hoa,Phu Quoc,2025-10-21 17:15,1670000,False,
FL8948,Hue,Da Nang,2025-10-21 08:30,1580000,True,2025-10-21 05:30
FL7483,Hanoi,Hue,2025-10-22 18:30,920000,True,2025-10-22 13:30
FL7529,Ho Chi Minh City,Can Tho,2025-10-22 15:00,1330000,False,
FL6366,Hue,Thanh Hoa,2025-10-22 13:00,1570000,True,2025-10-22 10:00
FL6123,Hai Phong,Da Nang,2025-10-22 16:30,530000,False,
FL4896,Hue,Buon Ma Thuot,2025-10-22 18:15,1670000,True,2025-10-22 16:15
FL4901,Pleiku,Quy Nhon,2025-10-22 20:00,1490000,True,2025-10-22 17:00
FL1185,Hue,Thanh Hoa,2025-10-22 12:00,1020000,False,
FL7806,Ho Chi Minh City,Phu Quoc,2025-10-23 18:45,500000,False,
FL8655,Thanh Hoa,Phu Quoc,2025-10-23 07:15,1890000,True,2025-10-23 01:15
FL5809,Pleiku,Buon Ma Thuot,2025-10-23 09:15,560000,True,2025-10-23 06:15
FL1961,Thanh Hoa,Buon Ma Thuot,2025-10-23 17:15,1420000,True,2025-10-23 11:15
FL2719,Pleiku,Hai Phong,2025-10-23 06:15,910000,False,
FL7922,Hue,Da Nang,2025-10-23 11:30,740000,True,2025-10-23 09:30
FL4817,Thanh Hoa,Quy Nhon,2025-10-23 16:45,1320000,False,
FL4717,Thanh Hoa,Can Tho,2025-10-24 16:45,1620000,False,
FL1918,Da Nang,Hanoi,2025-10-24 17:15,1290000,True,2025-10-24 12:15
FL7362,Da Nang,Vinh,2025-10-24 14:15,870000,True,2025-10-24 11:15
FL5072,Da Nang,Can Tho,2025-10-24 15:15,1780000,True,2025-10-24 10:15
FL3613,Hai Phong,Phu Quoc,2025-10-24 18:00,660000,True,2025-10-24 14:00
FL7460,Phu Quoc,Da Nang,2025-10-24 12:45,1160000,True,2025-10-24 09:45
FL9529,Phu Quoc,Nha Trang,2025-10-24 12:30,1620000,False,
FL6162,Hanoi,Nha Trang,2025-10-24 19:15,1320000,False,
FL5581,Thanh Hoa,Vinh,2025-10-24 09:15,720000,False,
FL2314,Nha Trang,Pleiku,2025-10-24 17:00,930000,False,
FL2668,Pleiku,Hai Phong,2025-10-25 14:00,1400000,False,
FL9380,Buon Ma Thuot,Da Nang,2025-10-25 07:00,1760000,True,2025-10-25 02:00
FL5759,Thanh Hoa,Hai Phong,2025-10-25 19:30,1820000,False,
FL1130,Hai Phong,Da Nang,2025-10-25 10:30,690000,False,
FL1956,Quy Nhon,Buon Ma Thuot,2025-10-25 06:00,1140000,True,2025-10-25 02:00
FL6797,Ho Chi Minh City,Da Nang,2025-10-25 17:15,1690000,False,
FL3353,Quy Nhon,Da Nang,2025-10-26 20:45,750000,False,
FL4853,Hanoi,Da Nang,2025-10-26 09:30,1280000,False,
FL3818,Quy Nhon,Ho Chi Minh City,2025-10-26 07:45,1630000,True,2025-10-26 03:45
FL7861,Can Tho,Quy Nhon,2025-10-26 18:30,570000,True,2025-10-26 13:30
FL4062,Thanh Hoa,Can Tho,2025-10-26 08:30,1830000,True,2025-10-26 03:30
FL7371,Thanh Hoa,Hanoi,2025-10-26 18:45,1940000,False,
FL6970,Ho Chi Minh City,Nha Trang,2025-10-26 07:45,510000,True,2025-10-26 04:45
FL1348,Quy Nhon,Hue,2025-10-27 06:15,1310000,True,2025-10-27 02:15
FL7215,Vinh,Da Nang,2025-10-27 17:00,1920000,True,2025-10-27 15:00
FL4548,Thanh Hoa,Nha Trang,2025-10-27 15:00,970000,False,
FL5141,Pleiku,Phu Quoc,2025-10-27 17:30,1320000,True,2025-10-27 13:30
FL8237,Buon Ma Thuot,Quy Nhon,2025-10-27 19:15,770000,True,2025-10-27 17:15
FL8875,Hai Phong,Hanoi,2025-10-27 07:15,760000,True,2025-10-27 05:15
FL1476,Buon Ma Thuot,Phu Quoc,2025-10-28 08:30,1930000,True,2025-10-28 06:30
FL7551,Vinh,Nha Trang,2025-10-28 14:30,670000,False,
FL7530,Pleiku,Quy Nhon,2025-10-28 12:00,1440000,True,2025-10-28 09:00
FL5885,Can Tho,Hue,2025-10-28 09:15,1240000,False,
FL8094,Phu Quoc,Hanoi,2025-10-28 15:30,1700000,False,
FL9114,Ho Chi Minh City,Hue,2025-10-28 08:15,1890000,True,2025-10-28 05:15
FL5242,Ho Chi Minh City,Da Nang,2025-10-28 14:00,1840000,True,2025-10-28 12:00
FL6490,Buon Ma Thuot,Da Nang,2025-10-28 19:30,920000,True,2025-10-28 13:30
FL5358,Thanh Hoa,Da Nang,2025-10-28 06:45,1820000,True,2025-10-28 03:45
FL7881,Pleiku,Nha Trang,2025-10-29 18:00,1600000,True,2025-10-29 15:00
FL7000,Hue,Pleiku,2025-10-29 12:45,670000,False,
FL8373,Ho Chi Minh City,Phu Quoc,2025-10-29 11:45,940000,False,
FL7582,Hue,Thanh Hoa,2025-10-29 17:30,1610000,True,2025-10-29 14:30
FL8372,Phu Quoc,Quy Nhon,2025-10-29 20:30,530000,True,2025-10-29 18:30
FL8144,Hue,Thanh Hoa,2025-10-29 08:45,1210000,True,2025-10-29 06:45
FL2624,Ho Chi Minh City,Can Tho,2025-10-29 20:00,1870000,True,2025-10-29 16:00
FL7080,Thanh Hoa,Hue,2025-10-29 10:15,900000,False,
FL5613,Phu Quoc,Thanh Hoa,2025-10-29 10:45,1120000,False,
FL5614,Buon Ma Thuot,Can Tho,2025-10-30 14:30,1830000,True,2025-10-30 08:30
FL5675,Nha Trang,Can Tho,2025-10-30 07:00,1000000,False,
FL9608,Phu Quoc,Ho Chi Minh City,2025-10-30 12:45,1030000,False,
FL8148,Thanh Hoa,Ho Chi Minh City,2025-10-30 06:15,1210000,False,
FL5079,Can Tho,Hanoi,2025-10-30 16:45,1930000,False,
FL1208,Da Nang,Hue,2025-10-30 11:15,1190000,False,
FL4331,Vinh,Hue,2025-10-30 15:30,900000,True,2025-10-30 12:30
FL5426,Hue,Can Tho,2025-10-31 09:00,2000000,False,
FL2462,Nha Trang,Pleiku,2025-10-31 18:45,1310000,True,2025-10-31 14:45
FL1244,Hue,Nha Trang,2025-10-31 06:30,1050000,True,2025-10-31 03:30
FL4452,Vinh,Phu Quoc,2025-10-31 14:15,1670000,True,2025-10-31 10:15
FL2696,Ho Chi Minh City,Can Tho,2025-10-31 20:30,520000,False,
FL2242,Thanh Hoa,Vinh,2025-10-31 09:15,1840000,False,
FL5063,Phu Quoc,Hanoi,2025-11-01 15:15,920000,True,2025-11-01 11:15
FL6687,Hai Phong,Vinh,2025-11-01 11:30,1140000,False,
FL4654,Da Nang,Pleiku,2025-11-01 18:45,1830000,True,2025-11-01 15:45
FL6162,Quy Nhon,Can Tho,2025-11-01 10:30,550000,True,2025-11-01 07:30
FL3230,Hanoi,Hue,2025-11-01 18:15,1210000,True,2025-11-01 12:15
FL2638,Can Tho,Buon Ma Thuot,2025-11-01 17:00,1720000,True,2025-11-01 12:00
FL9693,Quy Nhon,Hai Phong,2025-11-01 11:15,1310000,True,2025-11-01 08:15
FL6567,Vinh,Thanh Hoa,2025-11-02 11:30,600000,False,
FL9223,Ho Chi Minh City,Vinh,2025-11-02 17:15,870000,True,2025-11-02 15:15
FL5809,Nha Trang,Buon Ma Thuot,2025-11-02 20:45,1080000,True,2025-11-02 15:45
FL2073,Quy Nhon,Hai Phong,2025-11-02 20:45,520000,False,
FL1277,Can Tho,Hanoi,2025-11-02 12:15,1790000,False,
FL7091,Ho Chi Minh City,Buon Ma Thuot,2025-11-02 13:45,650000,True,2025-11-02 09:45
FL4959,Phu Quoc,Pleiku,2025-11-02 16:45,1070000,False,
FL2361,Hai Phong,Hanoi,2025-11-03 09:15,1810000,True,2025-11-03 03:15
FL2026,Da Nang,Vinh,2025-11-03 17:15,1060000,False,
FL2694,Hue,Hanoi,2025-11-03 17:00,1710000,True,2025-11-03 11:00
FL5079,Hanoi,Can Tho,2025-11-03 13:30,770000,True,2025-11-03 07:30
FL9572,Thanh Hoa,Buon Ma Thuot,2025-11-03 16:15,1940000,True,2025-11-03 14:15
FL3632,Quy Nhon,Vinh,2025-11-03 11:00,1250000,False,
FL5430,Vinh,Nha Trang,2025-11-03 17:15,800000,True,2025-11-03 15:15
FL8149,Hue,Hai Phong,2025-11-03 11:45,1170000,True,2025-11-03 06:45
FL3738,Pleiku,Da Nang,2025-11-03 08:30,1880000,True,2025-11-03 03:30
FL8191,Da Nang,Thanh Hoa,2025-11-03 20:30,1810000,True,2025-11-03 16:30
FL1598,Nha Trang,Hai Phong,2025-11-03 13:15,640000,False,
FL9347,Can Tho,Nha Trang,2025-11-03 06:15,1070000,True,2025-11-03 01:15
FL9706,Hanoi,Nha Trang,2025-11-04 19:00,1930000,False,
FL1942,Nha Trang,Buon Ma Thuot,2025-11-04 11:15,680000,True,2025-11-04 08:15
FL6394,Hue,Phu Quoc,2025-11-04 18:30,1730000,True,2025-11-04 14:30
FL1929,Thanh Hoa,Pleiku,2025-11-04 14:00,670000,True,2025-11-04 09:00
FL2151,Hue,Hai Phong,2025-11-04 16:30,540000,False,
FL5339,Nha Trang,Vinh,2025-11-04 10:15,1940000,False,
FL6518,Quy Nhon,Ho Chi Minh City,2025-11-05 09:00,1150000,False,
FL4393,Nha Trang,Hue,2025-11-05 16:45,750000,True,2025-11-05 12:45
FL2715,Vinh,Ho Chi Minh City,2025-11-05 14:45,680000,True,2025-11-05 11:45
FL7034,Nha Trang,Buon Ma Thuot,2025-11-05 20:30,1210000,True,2025-11-05 17:30
FL1973,Can Tho,Thanh Hoa,2025-11-05 15:45,1150000,False,
FL6307,Nha Trang,Thanh Hoa,2025-11-05 09:00,1240000,False,
FL2089,Quy Nhon,Thanh Hoa,2025-11-05 17:45,1870000,False,
FL8455,Hue,Can Tho,2025-11-05 08:30,1040000,True,2025-11-05 05:30
FL7993,Quy Nhon,Hai Phong,2025-11-05 20:30,1910000,True,2025-11-05 16:30
FL4247,Quy Nhon,Nha Trang,2025-11-05 06:45,1830000,True,2025-11-05 04:45
FL4685,Nha Trang,Phu Quoc,2025-11-06 10:45,560000,True,2025-11-06 04:45
FL6180,Phu Quoc,Hue,2025-11-06 20:45,1650000,False,
FL2846,Hai Phong,Hanoi,2025-11-06 20:30,1980000,True,2025-11-06 15:30
FL6614,Da Nang,Thanh Hoa,2025-11-06 06:00,850000,True,2025-11-06 01:00
FL1791,Phu Quoc,Da Nang,2025-11-06 17:30,900000,False,
FL3918,Buon Ma Thuot,Nha Trang,2025-11-06 08:00,1660000,True,2025-11-06 02:00
FL3185,Hai Phong,Ho Chi Minh City,2025-11-06 14:00,1120000,False,
FL2919,Hue,Ho Chi Minh City,2025-11-06 09:30,1170000,False,
FL4293,Pleiku,Da Nang,2025-11-07 14:00,1090000,False,
FL9077,Hai Phong,Phu Quoc,2025-11-07 16:15,1500000,True,2025-11-07 11:15
FL7557,Thanh Hoa,Nha Trang,2025-11-07 06:30,910000,False,
FL1090,Vinh,Can Tho,2025-11-07 18:45,810000,False,
FL9770,Pleiku,Hai Phong,2025-11-07 13:30,730000,True,2025-11-07 09:30
FL4212,Da Nang,Pleiku,2025-11-07 20:45,1650000,True,2025-11-07 16:45
FL4313,Can Tho,Vinh,2025-11-08 08:45,970000,False,
FL3059,Nha Trang,Thanh Hoa,2025-11-08 17:45,1700000,True,2025-11-08 12:45
FL7183,Hanoi,Thanh Hoa,2025-11-08 10:00,1350000,False,
FL3861,Buon Ma Thuot,Vinh,2025-11-08 18:15,1590000,False,
FL2112,Ho Chi Minh City,Da Nang,2025-11-08 17:45,1770000,False,
FL2017,Hanoi,Vinh,2025-11-08 20:15,620000,True,2025-11-08 15:15
FL6742,Thanh Hoa,Buon Ma Thuot,2025-11-08 19:45,1210000,True,2025-11-08 14:45
FL7019,Nha Trang,Hanoi,2025-11-08 06:15,1080000,True,2025-11-08 04:15
FL8471,Pleiku,Hanoi,2025-11-08 12:45,1440000,False,
FL8090,Nha Trang,Ho Chi Minh City,2025-11-08 09:00,1680000,False,
